Age,Gender,Marital_Status,Dependents,Employment_Length,Monthly_Income,Annual_Income_Growth,Job_Stability_Index,Monthly_Pension_Contribution,Years_Pension_Savings,Pension_Balance,Withdrawal_Frequency,Pension_Return_Rate,Contribution_Ratio,Contribution_Regularity,Credit_History_Length,Number_of_Loans,Debt_to_Income_Ratio,Credit_Utilization_Rate,Missed_Payments_Last_12M,EMI_to_Income_Ratio,Savings_to_Income_Ratio,Spending_Volatility_Index,Investment_Diversification_Score,Risk_Appetite_Index,Emergency_Fund_Months,Transaction_Consistency_Index,Credit_Risk_Level
27,0,2,2,19,15000.0,0.046086380805739444,0.6250798640746953,1818.920735423945,10,122965.46509045137,5,0.0832024123664227,0.12126138236159634,0.5398008968883972,16,5,0.26015355457164235,0.4562612791299584,0,0.5116799084661601,0.20357292050131998,0.28925904548958886,0.21538708251249777,0.6445461323530509,9,0.7882093959722118,3
42,1,2,1,12,90909.91771326863,0.14409807710718542,0.3278999900830607,14836.073610844214,1,247131.58047086335,2,0.040215929404196826,0.16319532548294052,0.9038971240541338,8,2,0.8543054155404808,0.13254671343606333,0,0.42803782186469386,0.05222934480244691,0.44654865728151016,0.3236637731285882,0.34538378507921597,7,0.3330906442349779,3
60,0,0,1,2,71464.52686857333,0.06832382159964887,0.9259479164943896,8847.485970704625,1,187627.04991097728,5,0.08933636888200014,0.12380248437068048,0.9876215661679217,13,2,0.6953495482161692,0.2554512384822972,2,0.4258997425447475,0.47900755047619553,0.8541819963312387,0.6509855867463223,0.9583188956020633,8,0.5899920586976679,3
46,1,1,2,11,61387.038715940864,0.02977585224518313,0.5029146648889691,10870.392225419753,14,166545.68789027515,4,0.0845676338177335,0.17707959942034068,0.7883821598052492,22,4,0.5724533111966,0.8908512440014262,1,0.18823200703589255,0.3703204002868137,0.22657372101341924,0.2012084248415186,0.43639947127628664,0,0.9647097737621957,3
58,1,0,4,25,51079.963335351895,0.09284002311580332,0.3970659489118852,8017.21045996132,27,81900.506574574,3,0.06386785838813072,0.15695411539993598,0.8832481474174694,18,1,0.1102007214400433,0.785463036129323,1,0.575864006356909,0.4304221641834048,0.6040232262299189,0.3211057704520534,0.3196955655015077,8,0.8519556306043838,2
32,1,0,3,21,16537.319429541458,0.14952605856633727,0.9973130456800918,1018.7639651970215,8,296245.5026805837,1,0.10359481014166844,0.06160393584568195,0.700797049442516,1,0,0.14152657291235002,0.9961429730460606,5,0.5176188089070941,0.4607359768792243,0.3172709573313814,0.3765533923044581,0.12884602939425857,1,0.8472038007157023,3
64,0,0,3,9,52734.581737107226,0.13590081685430122,0.5431792973953398,7436.910771173393,14,119869.89766209805,3,0.05741474895709608,0.1410253106443117,0.780776499755784,7,0,0.7179583921552344,0.9049804144583757,0,0.529457497993046,0.3340551137662102,0.7885721512189597,0.23420184125050536,0.6358027989418236,1,0.9279748926781561,3
43,0,0,2,12,50476.52497113614,0.04900439565611434,0.3955767941363918,7162.109832554136,7,194902.27303748982,5,0.06401187331908484,0.14188991489904718,0.6736778562280326,14,0,0.6351789953509628,0.8701456287030406,4,0.1575593888114872,0.2763877896892573,0.6568617325552175,0.6637388193370124,0.8507966187032602,0,0.44348442636894436,3
61,0,0,3,10,28861.13738584819,0.09077812391297257,0.5180795249067723,3092.0308210527487,18,154787.88967399066,5,0.09269606961648633,0.10713475285866245,0.848423683943843,8,5,0.27093508552951323,0.2572698532453946,1,0.5910942384374194,0.11786986761289941,0.6559057132550354,0.8111339887223834,0.27246929730316877,7,0.9901675744776393,3
30,1,1,4,5,56722.428059461505,0.026151472354754325,0.6596863387480387,5581.974117430474,25,73557.85910556858,2,0.09768280874580333,0.09840858913125071,0.6231224628626766,16,2,0.4530363001377322,0.683492538726023,1,0.2950512693929887,0.1348332241514047,0.9245956592124238,0.23003218766385114,0.7132543400958188,11,0.6099640087982953,3
50,1,2,4,33,68549.20804712549,0.0746582726071925,0.3615699605520908,4074.0946171656096,26,195867.73571739695,0,0.054620499589712684,0.05943313910154577,0.5766211254955187,14,4,0.6247747818340742,0.6404809861998289,4,0.42502938084147945,0.2527783192877472,0.7051766684354492,0.5330064906582479,0.10384351254568609,11,0.890290021328594,3
58,1,2,0,5,55108.43291709746,0.08322980947676539,0.5468345840547253,6443.469300238822,23,89401.50426080765,0,0.03151075794767202,0.11692347176578356,0.9492795495440798,10,4,0.11221213739940988,0.9261183468999142,2,0.5442774018037507,0.08001247041687957,0.2326051568224239,0.6341831388394406,0.6354020330829714,2,0.5132256249890904,3
30,1,1,1,16,55059.35202666732,0.05413896176635799,0.7681994959432421,5532.885030899299,9,192572.34091695174,3,0.04586733871857182,0.10048946867771916,0.9321407591926687,9,1,0.6417193213327074,0.8029166986464827,0,0.10547328184763766,0.40403545647398803,0.2565612737952281,0.6178663388561445,0.16361941006570413,9,0.7553185210568332,3
61,0,2,3,29,56022.408976046434,0.07778619161118078,0.9411524034324925,10793.24490170816,27,125246.9489753031,3,0.05368769083117071,0.19265942145263765,0.9174800412586703,20,4,0.42123977427597126,0.7972620352409363,5,0.2250530884492392,0.30129316542797496,0.34715857654788684,0.5879316171507668,0.9071814629131574,8,0.3438365018286009,3
57,1,2,4,18,45158.43059601616,0.1387913841453643,0.5782063791920997,6824.620084627117,15,147859.86542728468,4,0.11145065286890654,0.1511261572768027,0.9107712977301141,7,4,0.175895093496809,0.3922640991494122,3,0.252514124540319,0.466717268731811,0.13414804680499237,0.27644603543282864,0.3571503316749014,10,0.9709836073732543,2
46,0,2,1,29,61375.06031625822,0.08001926920516228,0.6951949720214396,7304.1975392290715,1,232066.503891638,3,0.11042494920808996,0.1190092115851525,0.864752489249808,5,0,0.230837045984471,0.21197315933867938,3,0.47569851113858685,0.331126282260209,0.4285303277736622,0.3990600091090099,0.5412054180269258,1,0.3819135711497085,2
45,1,1,1,6,72856.92628609586,0.12633864347946364,0.7452435399768608,11889.652731320817,11,86601.31932476562,0,0.08946278897799224,0.1631917970932828,0.9373798689316745,14,1,0.44131112373031456,0.43215008482784234,0,0.21255973090382646,0.4874851104286295,0.44461362610741306,0.942197308874551,0.45221836631460544,4,0.7830773923890502,2
30,0,1,0,18,50618.907853382785,0.05443466008288074,0.34952743553648025,8444.015671307807,19,766264.2722527646,5,0.09383877400216002,0.16681544563872897,0.6051071613243868,18,4,0.6010887507368251,0.28758899515481984,2,0.2649196130628456,0.17543703476105554,0.7385231838812798,0.34655446188784855,0.6207442090997162,11,0.3043313705177266,3
30,0,2,1,32,38669.42767412602,0.14599659113214744,0.5395575296729886,4720.314536183401,10,106639.76033643127,3,0.08591275920107082,0.12206838373617297,0.935201353782428,19,4,0.3754739084218518,0.7549303937102015,5,0.25874943945454754,0.20746097316604434,0.3953721637008172,0.827311384010968,0.38223758199187186,6,0.6596974425274997,3
28,1,2,1,31,29217.04756197843,0.023084852682325966,0.7789778106137591,1792.8652740559098,18,230742.3913117926,1,0.10012665682788956,0.06136367031106363,0.9588958217721062,8,4,0.18807331448921405,0.513385403172266,3,0.551586382902365,0.24049508843231537,0.8708783649054005,0.31760405648125745,0.9326838762918488,9,0.5259413043155516,2
54,1,2,2,11,57514.21290181887,0.09198213055787847,0.8149627605431682,9609.628245225165,22,255477.92148081207,1,0.061608022867616824,0.16708266983727188,0.8580018963900984,10,4,0.7610546699733827,0.30904090899761905,5,0.05187100732768183,0.18290197366662986,0.44577784151469824,0.7931508551592534,0.39266086657432975,6,0.4626490873388355,3
35,0,0,0,26,59213.27769717367,0.12058429132335236,0.5491664771216793,3762.565999441696,26,349310.3715415463,0,0.07920354579870058,0.06354260641817652,0.79967571646463,11,0,0.500212131271754,0.6921856716044478,5,0.1272099848152833,0.4080446928391554,0.999439584801117,0.7430647752342812,0.5710558725116743,3,0.7997470119583019,3
54,1,0,0,28,55459.18985805019,0.12396573808343436,0.3047153752448626,9823.265792473401,4,116510.35309990274,3,0.09035930889608311,0.1771260239757632,0.6180351536336481,5,2,0.32632134417217895,0.16218670837757432,1,0.5605792784968227,0.29008677642149844,0.5275686093226728,0.9937644342922234,0.4610499192148423,9,0.6102666214192305,2
55,1,0,3,27,46465.664156112034,0.03775935551018587,0.30480592017319974,4652.306499915896,18,111964.457677479,5,0.07215861184775672,0.10012353389129244,0.933080348899161,15,5,0.6466489808942211,0.9260519305156841,2,0.38533538485590074,0.2548023345010824,0.8986653220974563,0.3229886443927568,0.3076079514653318,1,0.5222971780415429,3
48,0,1,1,19,54156.92406832438,0.06623042441589806,0.6766840124087037,7892.621320592511,18,281674.21178280923,3,0.09954019977503689,0.14573614466425716,0.7884137041648263,3,1,0.3690207817140466,0.6204817579436203,4,0.09988711880479867,0.2553621841972704,0.29877376237471853,0.42078429209503265,0.9914411290177176,5,0.6140647213464908,3
33,0,2,3,27,41965.84083450973,0.09738746414497441,0.6860401275727186,6759.0463553358995,22,213683.8714734164,3,0.11393287847652978,0.1610606679368078,0.8053346475845127,24,2,0.38937192277958355,0.5148897518503174,0,0.31079067628586604,0.41649642521536245,0.1031427534752542,0.874139984239932,0.7068887442458953,5,0.5206038046407381,2
27,0,1,4,20,39338.20072774206,0.054223579368138326,0.6890036026644104,2174.5712761518503,25,216073.68684488142,1,0.08974203331238438,0.055278869798900086,0.8032806627240267,23,5,0.3220886604097596,0.3241952597425485,3,0.5652885999585101,0.15846134039686857,0.561789482361473,0.645646263886678,0.560961094020111,8,0.5956278252928442,3
55,0,1,1,3,35055.52889788589,0.10216144212988719,0.8052271460812692,3775.205131858796,22,327348.87963725225,0,0.036720367884642675,0.10769214587677978,0.933389738906852,7,0,0.38875796086922665,0.593104380217758,0,0.4657318626403257,0.19441551114220756,0.5634187380198247,0.46363875538322336,0.6833208731331307,4,0.41519971224005825,2
64,1,1,4,16,35211.67818175001,0.06302929398377835,0.9448885769858955,4951.517285101865,20,170715.25955756905,4,0.08492128515030287,0.14062145119990915,0.5684885846406881,7,2,0.30990367859577184,0.3584512845999318,4,0.19078024032897412,0.46829842907025776,0.9594881851692711,0.3203920247190552,0.558675510133436,8,0.9473262616134848,3
61,0,2,2,29,57956.6228246712,0.059121285161931124,0.9931191454140444,10271.167577459079,12,178158.85500696383,5,0.09266838910867278,0.17722163709454114,0.5308361661202545,21,5,0.8859245609688059,0.45507488508148985,3,0.2889932487941173,0.22876690220018325,0.27576074124263844,0.6460167552990796,0.7805818068215453,9,0.5945382195759183,3
60,0,0,1,15,45960.958634710565,0.025129544008657342,0.7907467282374152,7246.455339421143,9,316360.99942931853,1,0.055492624153142704,0.1576654524770614,0.6119918778903752,20,4,0.3060244280412621,0.8996909515412587,0,0.3198979265363224,0.4980431566633313,0.27743319575828795,0.5860962062534985,0.2936865047041376,10,0.6262405980210396,2
48,0,2,3,30,39779.16170864619,0.015495403039426403,0.6597991023367753,7336.119728158635,18,177744.8197357143,0,0.05895910212689752,0.18442117463134206,0.7458798784917118,22,1,0.617647750539228,0.2747286512690167,4,0.4706244925100403,0.24680961303282561,0.4775049462127233,0.3971367541564983,0.9891062172855093,10,0.808009421514444,3
55,1,2,3,1,29571.297072614998,0.12693833060170545,0.39869635882422033,1845.497356133586,6,98015.90688067644,0,0.08358455327248397,0.06240840067318657,0.7347079297953432,6,4,0.25372557230234094,0.4132303265160442,1,0.4780271821311944,0.24015558383664354,0.5658624168912416,0.7030139925049332,0.3660528752584603,5,0.3868912652442058,2
30,0,1,1,29,60065.92487665653,0.07853622890185037,0.5689226255798842,3650.4044921806276,23,103855.85611152937,4,0.09364020935039935,0.06077330033087174,0.7560154979420272,22,1,0.54543954246145,0.6902580618034846,4,0.21155466440421467,0.3170460884021303,0.6776255146339404,0.7461033046784857,0.4598326968371107,7,0.4366846467351654,3
26,1,1,3,30,66046.16492296614,0.08880223864926091,0.7007196659759165,10371.146133419239,29,142381.088739599,2,0.10842870430386674,0.15702874111639592,0.5571676243744879,24,2,0.507144620246523,0.7522980599494113,2,0.449354215716209,0.43100582515581937,0.3652942404538716,0.6434095940695697,0.9723608859293569,3,0.4051967477711296,3
44,0,1,1,32,34637.91884323707,0.062110943153987276,0.9998659368216354,3802.5242724249106,19,194495.54295740378,4,0.09862697882468631,0.10977923614967242,0.8964462009882462,6,4,0.5429655176042507,0.20342567097605402,2,0.5855531536795346,0.37367624172397146,0.33844421043852635,0.7326296001569883,0.33017800893798843,8,0.6356028553290516,3
52,0,0,0,10,48130.14290392702,0.029143886366327858,0.388887136322691,5883.654359847302,20,262805.0562369529,4,0.04205736537731676,0.12224468918764096,0.6510619718230057,10,0,0.38512862896501676,0.9426135626643692,4,0.08991483786704224,0.39274217197647066,0.8564392988432608,0.4044540653991415,0.25220184327902495,10,0.7110016295305384,3
35,1,0,3,27,36011.56494577459,0.0729400796767689,0.8551535298074893,5064.933171904831,23,539712.1290451937,0,0.06132822935683285,0.1406474053413534,0.9566149941778989,20,4,0.7966311228903297,0.1243657564509876,5,0.49840409087069454,0.4895985162871595,0.5456413724094916,0.9236568802333551,0.6627359308264031,7,0.8002484797274934,2
28,0,0,1,8,47873.2139447977,0.04205399092436362,0.9992581388023565,9473.688677531227,25,143888.274224817,2,0.04338890276852412,0.19789121926209668,0.9199816837996698,12,3,0.3383046048869467,0.16020817421388509,5,0.37639877116897147,0.40835174079616005,0.938384476648466,0.24238994469220174,0.9683281214173759,11,0.9604333576220612,2
39,0,2,1,25,59118.60620358655,0.12727562654880947,0.863703898079746,3551.5457350888555,15,80773.65059696107,2,0.09812471406379818,0.060074923330540125,0.5317311624272987,4,0,0.7971038699278448,0.7858880816715251,1,0.2593690362178246,0.26025722091029757,0.7150703371540797,0.33631298302153423,0.9933332363391809,1,0.3602781512742771,3
30,1,1,3,20,74275.06440511663,0.14815039533042856,0.8370009116894106,4926.979459083523,5,73318.663255039,3,0.053980384270374104,0.06633423341392775,0.5267819588332356,5,1,0.4250706328469793,0.7943274455922565,0,0.4843474881929931,0.3455068674289443,0.15620246488652717,0.3780045692072784,0.31455417304612926,3,0.7709690008167449,3
54,0,2,0,17,43294.51962265365,0.13447345896661278,0.4810767959448341,7550.433704028291,11,146216.61256226306,4,0.04111567508178944,0.17439698534217163,0.814489266947216,23,3,0.6218208635953179,0.699480631627909,0,0.22923134660029387,0.42371503691348533,0.1965199758334068,0.962684494735832,0.3722464418677166,6,0.8284637597455766,3
62,0,0,3,23,60498.69027465198,0.08395839722958824,0.3023537550126248,3211.1881515536725,13,161955.8213614943,4,0.038660699827330294,0.05307863917343531,0.5386380386059639,16,4,0.10805456913553116,0.569492295565188,1,0.23431046670509587,0.12626307617403096,0.8826153155967879,0.42938992085880945,0.8087817357099861,1,0.7651573563264633,3
26,0,1,1,25,60864.933710460944,0.09793844432548622,0.45819096166991424,7155.782288596631,2,221300.9248149813,2,0.04030462266929766,0.11756822610926061,0.7859189796804407,13,4,0.4527808086057393,0.3597735662501942,3,0.325250924406484,0.2064250057602438,0.28958514124002865,0.9454746828229261,0.23910537260358034,11,0.8985064843697064,3
39,0,0,0,31,47733.04327216115,0.14273715598349335,0.8528600805517268,7929.30543612323,8,553309.2170921626,2,0.052240675062014116,0.16611774344477542,0.5395818168923888,1,4,0.619725544156569,0.8559851224128363,4,0.30173745155231824,0.3221497865728048,0.25118332086553796,0.5814831008832037,0.39292186270493845,11,0.6641585109682144,3
35,1,1,4,6,67401.49688860361,0.08541547070242152,0.375096838996023,5344.286469435788,25,221679.04232969647,5,0.10041194079919545,0.07929032315511396,0.7396742096163704,1,4,0.3380878064815385,0.7288795364913266,2,0.12316324923183024,0.22102588539750928,0.8988755807295922,0.7743677886788729,0.5980250257367234,6,0.8726685211841607,3
32,0,1,2,4,45084.28602873682,0.09940247726081707,0.5072828623770086,3518.8969155940576,27,169923.93113563955,2,0.05139550524291485,0.0780515169598362,0.7095533168760702,16,5,0.3571528041910482,0.9712456828848692,2,0.06388319438436783,0.07434144967683416,0.9590284348964692,0.42227827065697127,0.317750630823754,5,0.34873600411004857,3
50,1,2,3,20,56531.02312226391,0.09809213052392594,0.6937536896858942,5457.383523794293,11,268540.27779699117,0,0.05532281244107169,0.096537851649902,0.7954670071926118,21,3,0.41759464994827433,0.5088848953862646,2,0.39794432017556025,0.47314031906152565,0.6871048302551858,0.7625940419103039,0.12289380051269033,10,0.7457013698303459,2
29,0,2,1,1,41395.66200027484,0.10913696125374511,0.705867210308716,3001.2496929542012,18,73739.0920923048,0,0.10926243468438344,0.07250155083724172,0.6780974960482669,5,0,0.31527567443240034,0.5234749719346186,5,0.2342098738074328,0.2929340048052961,0.19141950356241594,0.8962849516296936,0.1174672398426036,5,0.9586061266968648,3
30,1,0,0,26,57972.7152704804,0.09963991394096462,0.6800920833117082,8799.268471242685,26,184394.98884960276,0,0.06980835222150915,0.15178292805828358,0.5700235953150756,17,5,0.5824578259077245,0.812249756694436,5,0.3378419566409386,0.3356159941326713,0.11987433357061264,0.661783557983664,0.9743221231903528,7,0.6184766303219,3
50,0,2,0,34,56468.15959874967,0.10389875572778016,0.9866184467621788,4518.617859886775,10,72141.24238515976,5,0.07579450661437637,0.08002063272462004,0.9210580409051206,23,3,0.1393325709601604,0.9937439159869319,0,0.16301592493138728,0.373749173075307,0.6389457597144468,0.9302655278194252,0.5368369302719175,8,0.38519338788900354,3
28,1,2,4,10,67810.41829007887,0.11162522611259174,0.308599916955628,5698.016606747124,1,329015.20883816923,4,0.030245007929222873,0.08402863085687207,0.6496504112907704,7,0,0.7649126902448523,0.9067658395077322,0,0.36224994551777273,0.06637001673956337,0.15305530805638395,0.5111066080618639,0.9748472657438738,2,0.5545723425927004,3
43,0,2,3,23,77533.60958574242,0.12327389215351281,0.6413189570554919,10563.200075677642,4,82851.7852649948,5,0.037389682297784554,0.13624027221376905,0.5337314598339398,4,2,0.8679897691523892,0.367730792529825,1,0.23207999240404475,0.13181639009421542,0.593427442278944,0.6961703144240636,0.4412768386357613,0,0.8952504284068799,3
44,1,1,0,24,63737.38648294425,0.06642769569682057,0.6530944342294881,12435.238150330722,29,267636.27890054375,5,0.09665368005968251,0.19510116175940662,0.7502974119439888,2,2,0.23251784361522462,0.9582556975945858,3,0.38591365949210477,0.45657322363696634,0.4616455195288959,0.422756778297336,0.8371017835418697,2,0.38902743502347414,3
57,1,2,4,13,60059.90196816722,0.11441675779648093,0.5053254931846651,11236.149754439022,17,244298.68562284895,2,0.06001167973693006,0.1870823858552812,0.9388375029957748,2,0,0.28009218552768256,0.27817160718827216,5,0.4222774894954482,0.4042513839376129,0.12939434608782813,0.3187648783644081,0.22584043730230804,9,0.6690912797143452,2
44,0,0,1,29,44139.77460321124,0.02402852628155472,0.667549892961141,7930.792348802402,17,340061.81538633985,0,0.043458445904451505,0.17967450944403834,0.6403601124636593,4,0,0.859086557491009,0.47930129854018044,4,0.051663915892581715,0.0797341783936491,0.9586224019059444,0.32977657081822614,0.1497207354023435,8,0.9000571373229784,3
36,1,1,4,27,16015.006791213127,0.13266633851381399,0.7712958885604029,2076.16265901495,5,102698.3090106542,3,0.06859255698220496,0.1296385749991731,0.7253764685562073,2,0,0.23131616240133132,0.8982459294698394,2,0.287151309517867,0.4044569792962302,0.10804421408397719,0.555228339369076,0.41596780747523365,9,0.8503783357495704,3
25,0,1,3,31,69474.5463193976,0.05060620310728685,0.7709291353554057,6576.653162759656,23,158082.171588098,2,0.034058792362089314,0.09466277235585813,0.7012839370435053,1,2,0.18507054397177491,0.38210121337158487,1,0.44928086908626125,0.4548981719928822,0.41875259775776963,0.9498345136885966,0.13630564735223005,1,0.6586472681215735,2
50,0,2,4,10,77842.7545972846,0.06648444397221971,0.3614998830191834,12132.966919035802,3,266047.90504120575,5,0.09384386347651112,0.15586507674098982,0.5241939944726216,17,0,0.7346090146567643,0.41700984555338794,3,0.4568790540939688,0.12517152271155865,0.8250729511077737,0.4377476121887875,0.5378852337066615,6,0.7370201623498049,3
38,0,1,0,31,54694.721129933576,0.12250545777205116,0.8617219864651966,5930.909157908883,7,193623.44598264716,2,0.03721731303372356,0.10843659196687974,0.9341734831971544,8,0,0.6421286660276964,0.995289394784834,0,0.2594308628741978,0.07818852255702562,0.9770331685410207,0.27487566031185545,0.6749935569947364,9,0.49582200344244287,3
62,0,0,0,10,34908.38162752538,0.0991781853327408,0.95149688106,5818.750631140814,5,208032.80550825296,5,0.034938720269853944,0.1666863475146814,0.8794406588997028,18,3,0.6438939345130082,0.5059182482740556,2,0.5015276677907567,0.438363395599947,0.1406483880026681,0.5572208332912372,0.20582614856176734,3,0.9531496719410715,3
61,0,0,2,24,70667.94121037606,0.053207918579163536,0.3865283005738177,3705.029903151742,10,235360.58965300175,2,0.06777308796565626,0.052428722836597066,0.547884446356123,9,1,0.2813165102352475,0.9527085669702419,4,0.4076575674456192,0.32035381976165617,0.9556996442444787,0.3138226921772552,0.4806058821944962,10,0.32172735299030075,3
35,1,1,4,33,66576.24567093179,0.04155587555744964,0.5916481999937242,8617.030462546752,27,137841.99729799098,0,0.08283669592843762,0.1294310061450203,0.5660829400624572,2,4,0.4007348263778753,0.3466279448831672,5,0.5940559104079585,0.49549813910183,0.4028188916901386,0.3681208799674933,0.919981418110633,2,0.5558679427974738,3
60,0,2,1,14,19440.196591159034,0.14408002281948257,0.6582251594509368,1955.733820989011,24,100564.78365415591,1,0.09875078944087316,0.10060257424960584,0.5052909310194673,4,4,0.2274639921615502,0.5507440120159519,2,0.3318873300787299,0.3673673108780656,0.2426261246904418,0.9292916904670299,0.6091974159168884,3,0.5768244182729177,3
37,0,2,3,34,52106.147825829394,0.022288690544422153,0.3943751825407391,4551.855819976928,7,109606.50506568486,3,0.03638650552172844,0.08735736587536683,0.9928591105791809,23,5,0.2292834029670245,0.4444688486275351,2,0.2565196691914441,0.2799905290111459,0.8412737740869417,0.7141619143598357,0.5455307407690263,9,0.8429034886363616,2
27,0,1,2,17,53642.0289380548,0.01060691520530778,0.6523688351533381,8007.4420663203655,17,155648.5073182301,3,0.0601337774278074,0.14927552564365654,0.7080900980414936,7,3,0.4965459028727811,0.6077587609584024,4,0.5556272839123357,0.16051234592775426,0.6783454786830223,0.6162600905416729,0.679816645810651,11,0.6310504812808265,3
57,0,0,4,21,25933.718305742605,0.10421088632008903,0.44480118563706705,3857.796201369615,29,112106.06618155049,1,0.054170925930016434,0.14875600004166653,0.9651949033774849,11,0,0.638168674680659,0.9085665301186393,5,0.2719058755692989,0.36489768852391313,0.18932940399783277,0.37972319780472835,0.8979416398757009,10,0.9004597054695722,3
30,0,1,1,32,33816.98265205529,0.09602641979155256,0.9547526702001501,1878.874149624644,17,141093.02499877996,3,0.09693825553247291,0.05556007669153924,0.710071635467552,8,1,0.3565773803710235,0.9917910623863672,1,0.4022006431538922,0.08459547446024757,0.6565084734166592,0.27474736020595253,0.8240297107940698,4,0.4989321147427659,3
34,0,2,2,3,66373.41262980297,0.11326595481324972,0.6139292392781368,12753.972013040719,7,160843.21730451324,0,0.0632483385854703,0.19215483290238317,0.5519001815478388,3,3,0.4802892020063464,0.5509595136294047,4,0.5041781668791229,0.23704764473431883,0.8349389966095233,0.9538165269154699,0.3283614337216517,7,0.424256146568362,3
29,1,2,0,15,51046.005532458184,0.11242873642526655,0.9964308759427001,5322.973089414343,6,347770.3181288406,2,0.08650684738683116,0.10427795542257798,0.6716620901486963,17,1,0.3786858934313504,0.25752898605749297,5,0.3033432967698091,0.20599732002020216,0.5940826470858498,0.6285658802507432,0.13038484186085034,0,0.47302910368567763,3
47,1,1,3,8,35750.85903935169,0.13085627781724324,0.3325578037872264,6707.260570094255,9,94004.68880646898,1,0.07404404682538371,0.18761117215984763,0.7091158146923238,4,2,0.8318252265992007,0.14542903807586802,5,0.2930033922473064,0.32131753556950704,0.40837531511617486,0.3040497061142686,0.3667818019560024,7,0.42123447739349384,3
34,0,0,4,32,39958.852755718486,0.13909520265718395,0.3893065210535154,5496.659796464619,8,111376.94694595228,2,0.08126925527751408,0.137557998225512,0.5883071781949579,16,1,0.6627274820262056,0.24357232954241997,4,0.20869812985763075,0.14987895281571553,0.2924332773280822,0.5694214736037022,0.9108239465173676,5,0.5387803840271385,3
26,1,1,1,26,31983.30279222628,0.11850344235610402,0.6102475603779168,4729.964943596055,29,159338.8963416556,5,0.06290647362228566,0.14788857093100774,0.5267539283470569,3,3,0.6001223713664443,0.7718133657928007,0,0.5791738554322071,0.12331858759111633,0.7754611704220475,0.6917558653484566,0.49670894620632544,1,0.4701743638803794,3
37,0,0,0,30,51131.29296253118,0.042520992227093546,0.9120514994523528,9923.425162649646,14,97234.38315762061,3,0.05153336437320949,0.19407733674799688,0.6582591290153847,20,5,0.6842558849454482,0.6348842487426318,1,0.5691913236984985,0.11730087232380669,0.4592595330487521,0.7500308172645618,0.7745606829999269,6,0.7317432180136068,3
64,0,0,2,9,61284.55701211102,0.07488946496185638,0.6886580532528235,10622.427259739352,22,35546.142271504286,4,0.03537660484506753,0.17332959194989617,0.7696466357420677,22,4,0.3143646899307524,0.773909298500002,1,0.30621600930035553,0.18973876460109385,0.8487412295470711,0.2729584817142743,0.7971992745928977,4,0.3093362550282863,3
26,0,1,3,32,67650.09058556274,0.09984013369182446,0.8126402544543043,4803.511696332611,6,119629.94141588417,3,0.0456122311664763,0.07100525150453726,0.6276630458214059,16,2,0.8438348640919602,0.9585757294469807,3,0.22997373644456925,0.43856075537045397,0.7877660771074693,0.7649588750968273,0.6561142201720216,3,0.6532013543113342,3
44,0,1,2,11,39980.25086400328,0.08551113763826387,0.5964942100746833,2030.3228523351258,9,142785.5848059385,3,0.04553404163880634,0.050783144389000126,0.979341985356433,1,1,0.2595913154844903,0.7361428356091362,3,0.12027818472525412,0.22875054557251884,0.7771688894756151,0.8209499428764857,0.26866576865414,5,0.5749977636740748,3
25,0,0,2,22,44693.243909185156,0.03224565174084745,0.3283584250935962,4303.427853995841,28,178262.25690250937,1,0.1141357161569181,0.0962881070512633,0.7407123955510064,13,4,0.21046842357229636,0.7997948246181514,0,0.31276466723410457,0.45107429302868135,0.8145459298935853,0.49408982227051457,0.5666621480537188,3,0.5325214606630575,2
61,1,0,1,34,57517.38767912519,0.09249822428736638,0.7534687909036588,7090.780315789284,20,100278.45275624546,2,0.11436426695086353,0.12328063915814355,0.5651358605947505,17,1,0.8248004681247221,0.4844301723981935,5,0.5417068483271367,0.3863187723692186,0.6000600627598276,0.7355057899686581,0.5245637002300336,0,0.3526976039415233,3
33,1,0,0,18,64289.11737657215,0.13411401092075656,0.7438010199922062,10274.846412365807,25,375666.90417355235,1,0.05302211545492021,0.15982248367450919,0.7067466600318661,12,5,0.307929820273101,0.560190179676474,0,0.5280505881275299,0.37193401737723364,0.801641183667389,0.278947863431698,0.6759307657399904,9,0.8092265775496348,2
41,1,0,4,19,55561.69786259231,0.06859241125711367,0.3499996225093759,8287.430450553222,11,239989.71399905375,0,0.039507761747329936,0.14915725705590524,0.8538500424616098,16,1,0.7786909143864691,0.8409584816399389,3,0.11391932613196398,0.3955897477044076,0.8909107805485487,0.995203988272946,0.8534922957014668,2,0.5534912774524849,3
33,1,2,1,18,69012.99600390247,0.10365059542095648,0.41961702846680016,6689.321056293103,11,93526.84031753105,2,0.055354637592753324,0.09692842571151153,0.7435742053600136,2,0,0.3381264004768705,0.6751593914561783,3,0.3172380654495842,0.2767143843189073,0.37086695121389746,0.2577270151326234,0.12941710607189205,8,0.957988706313087,3
35,0,1,3,18,77253.58527280747,0.09623080007868733,0.6333090592214734,10143.349268593023,8,119888.54704059596,0,0.10168026464576828,0.1312993983745035,0.6656169463217203,10,4,0.3355785808495181,0.5819492356462563,1,0.4985836669400328,0.17108009223605147,0.3266092611631477,0.36238039963485413,0.39349259723849495,6,0.9651156578732349,3
